516,10683,ΑΘΗΝΑΙΩΝ
517,11142,ΑΘΗΝΑΙΩΝ
518,11146,ΓΑΛΑΤΣΙΟΥ
519,11251,ΑΘΗΝΑΙΩΝ
520,11523,ΑΘΗΝΑΙΩΝ
521,11524,ΑΘΗΝΑΙΩΝ
522,11526,ΑΘΗΝΑΙΩΝ
523,11527,ΑΘΗΝΑΙΩΝ
524,11527,ΧΑΛΑΝΔΡΙΟΥ
525,12242,ΑΙΓΑΛΕΩ
526,12242,ΠΕΡΙΣΤΕΡΙΟΥ
527,12461,ΧΑΙΔΑΡΙΟΥ
528,12462,ΧΑΙΔΑΡΙΟΥ
529,13671,ΑΧΑΡΝΩΝ
530,13123,ΚΑΜΑΤΕΡΟΥ
531,13231,ΝΕΩΝ ΛΙΟΣΙΩΝ (ΙΛΙΟΥ)
532,15126,ΑΜΑΡΟΥΣΙΟΥ
533,16345,ΥΜΗΤΤΟΥ
534,17671,ΚΑΛΛΙΘΕΑΣ
535,17673,ΚΑΛΛΙΘΕΑΣ
536,18536,ΠΕΙΡΑΙΩΣ
537,18545,ΠΕΙΡΑΙΩΣ
538,10679,ΑΘΗΝΑ
539,10561,ΑΘΗΝΑΙΩΝ
540,17237,ΔΑΦΝΗΣ
541,15235,ΧΑΛΑΝΔΡΙΟΥ
542,15349,ΑΝΘΟΥΣΑΣ
543,19004,ΣΠΑΤΩΝ
544,18531,ΠΕΙΡΑΙΩΣ
545,14568,ΚΡΥΟΝΕΡΙΟΥ
546,14572,ΔΡΟΣΙΑΣ
547,14574,ΡΟΔΟΠΟΛΗΣ
548,10677,ΑΘΗΝΑΙΩΝ
549,10681,ΑΘΗΝΑΙΩΝ
550,18346,ΜΟΣΧΑΤΟΥ
551,11256,ΑΘΗΝΑΙΩΝ
552,19600,ΕΛΕΥΣΙΝΑΣ
553,11471,ΑΘΗΝΑΙΩΝ
554,14343,ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ
555,17674,ΚΑΛΛΙΘΕΑΣ
556,19600,ΜΑΓΟΥΛΑΣ
557,10555,ΑΘΗΝΑΙΩΝ
558,10552,ΑΘΗΝΑΙΩΝ
559,10553,ΑΘΗΝΑΙΩΝ
560,10554,ΑΘΗΝΑΙΩΝ
561,10560,ΑΘΗΝΑΙΩΝ
562,10563,ΑΘΗΝΑΙΩΝ
563,10564,ΑΘΗΝΑΙΩΝ
564,11854,ΑΘΗΝΑΙΩΝ
565,13343,ΑΝΩ ΛΙΟΣΙΩΝ
566,14565,ΑΓ.ΣΤΕΦΑΝΟΣ
567,19300,ΜΑΓΟΥΛΑ
568,14563,ΚΗΦΙΣΙΑ
569,14343,ΓΑΛΑΤΣΙ
570,19600,ΑΣΠΡΟΠΥΡΓΟΣ
571,55535,ΠΟΥΡΝΑΡΙ ΠΥΛΑΙΑΣ
572,11475,ΑΘΗΝΑ 
573,11522,ΑΘΗΝΑ
574,11852,ΑΘΗΝΑ
575,12462,ΣΚΑΡΑΜΑΓΚΑΣ
576,19010,ΚΑΛΥΒΙΑ ΘΟΡΙΚΟΥ
577,11146,ΑΘΗΝΑΙΩΝ
578,11522,ΑΘΗΝΑΙΩΝ
579,15343,ΨΥΧΙΚΟΥ
580,17343,ΑΓ. ΔΗΜΗΤΡΙΟΣ
581,57013,ΕΥΚΑΡΠΙΑ
582,19009,ΝΕΑ ΜΑΚΡΗ
583,15124,ΜΑΡΟΥΣΙ
584,19014,ΑΦΙΔΝΕΣ
585,11143,ΑΘΗΝΑ
586,19600,ΜΑΓΟΥΛΑ
587,45332,ΙΩΑΝΝΙΝΑ 2
588,19005,ΝΕΑ ΜΑΚΡΗ- ΡΑΦΗΝΑ
589,19005,ΝΕΑ ΜΑΚΡΗ-ΡΑΦΗΝΑ
590,19200,ΑΣΠΡΟΠΥΡΓΟΣ
591,15344,ΓΛΥΚΑ ΝΕΡΑ
592,54626,ΚΕΝΤΡΟ
593,57008,Ν.ΙΩΝΙΑ
594,16777,ΕΛΛΗΝΙΚΟ
595,54630,ΣΤΑΥΡΟΥΠΟΛΗ
596,57008,ΚΟΥΦΑΛΙΑ
597,57001,ΠΥΛΑΙΑ
598,11527,ΑΘΗΝΑ
599,32003,ΔΙΣΤΟΜΟ
600,70005,ΧΕΡΣΟΝΗΣΟΣ
601,54625,ΚΕΝΤΡΟ
602,54627,ΛΙΜΑΝΙ
603,14122,ΜΕΤΑΜΟΡΦΩΣΗ
604,14562,ΚΗΦΙΣΙΑ
605,54628,ΚΑΛΟΧΩΡΙ
606,19600,ΕΛΕΥΣΙΝΑ
607,15233,ΧΑΛΑΝΔΡΙ
608,15344,ΓΕΡΑΚΑΣ
609,13674,ΑΧΑΡΝΑΙ
610,17341,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ
611,12461,ΣΚΑΡΑΜΑΓΚΑΣ
612,12461,ΣΧΙΣΤΟ
613,11851,ΚΟΥΚΑΚΙ
614,15771,Α.ΙΛΙΣΙΑ
615,16673,ΒΟΥΛΑ
616,11525,ΝΕΟΥ ΨΥΧΙΚΟΥ
617,13344,ΑΝΩ ΛΙΟΣΙΩΝ
618,17236,ΔΑΦΝΗΣ
619,15231,ΧΑΛΑΝΔΡΙ
620,15237,ΦΙΛΟΘΕΗ
621,15452,ΠΑΛΑΙΟ ΨΥΧΙΚΟ
622,11145,ΑΘΗΝΑ
623,10678,ΑΘΗΝΑΙΩΝ
624,11143,ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ
625,54627,ΘΕΣΣΑΛΟΝΙΚΗ
626,54643,ΘΕΣΣΑΛΟΝΙΚΗ
627,11741,ΚΟΥΚΑΚΙ
628,71500,ΗΡΑΚΛΕΙΟ (ΓΑΖΙ)
629,45500,ΔΗΜΟΣ ΕΚΑΛΗΣ ΙΩΑΝΝΙΝΩΝ
630,19019,ΑΕΡΟΔΡΟΜΙΟ
631,11855,ΤΑΥΡΟΣ
632,15232,ΧΑΛΑΝΔΡΙ
633,13671,ΜΕΝΙΔΙ
634,14568,ΚΡΥΟΝΕΡΙ
635,13674,ΑΧΑΡΝΕΣ
636,57012,ΖΑΓΚΛΙΒΕΡΙ
637,57014,ΟΛΥΜΠΙΑΔΑ (ΧΑΛΚΙΔΙΚΗΣ)
638,62052,ΔΡΑΒΗΣΚΟΣ (ΣΕΡΡΩΝ)
639,90000,ΣΠΑΤΑ
640,17342,ΑΓ.ΔΗΜΗΤΡΙΟΣ
641,17342,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ
642,15121,ΜΑΡΟΥΣΙ
643,11527,ΠΑΠΑΓΟΥ
644,17778,ΑΘΗΝΑΙΩΝ
645,10431,ΑΘΗΝΑΙΩΝ
646,10437,ΑΘΗΝΑΙΩΝ
647,13675,ΑΧΑΡΝΑΙ
648,16674,ΓΛΥΦΑΔΑ
649,54621,ΘΕΣΣΑΛΟΝΙΚΗ
650,19442,ΚΟΡΩΠΙ
651,18757,ΠΕΙΡΑΙΑΣ
652,18757,ΠΕΙΡΑΙΑΣ - ΠΥΛΗ Ε2
653,54645,ΘΕΣΣΑΛΟΝΙΚΗ
654,54636,ΘΕΣΣΑΛΟΝΙΚΗ
655,56429,Ν.ΕΥΚΑΡΠΙΑ
656,14342,Ν.ΦΙΛΑΔΕΛΦΕΙΑ
657,14342,ΝΕΑ ΙΩΝΙΑ
658,19010,ΛΑΥΡΙΟ
659,13677,ΜΕΝΙΔΙ
660,13679,ΜΕΝΙΔΙ
661,71304,ΗΡΑΚΛΕΙΟ
662,18535,ΠΕΙΡΑΙΑΣ
663,85700,ΚΑΡΠΑΘΟΣ
664,84703,ΣΑΝΤΟΡΙΝΗ
665,18901,ΣΑΛΑΜΙΝΑ
666,18902,ΣΑΛΑΜΙΝΑ
667,18903,ΣΑΛΑΜΙΝΑ
668,15310,ΑΓ.ΠΑΡΑΣΚΕΥΗ
669,10434,ΑΘΗΝΑΙΩΝ
670,10438,ΑΘΗΝΑΙΩΝ
671,10440,ΑΘΗΝΑΙΩΝ
672,11142,ΝΕΑΣ ΙΩΝΙΑΣ
673,11142,ΓΑΛΑΤΣΙΟΥ
674,12242,ΚΕΡΑΤΣΙΝΙΟΥ
675,55132,ΦΟΙΝΙΚΑΣ
676,57001,ΑΕΡΟΔΡΟΜΙΟ
677,71601,ΗΡΑΚΛΕΙΟ
678,55132,ΑΓ.ΙΩΑΝΝΗΣ ΦΟΙΝΙΚΑΣ
679,11636,ΜΕΤΣ
680,14561,ΚΗΦΙΣΙΑ
681,18233,ΡΕΝΤΗΣ
682,19011,ΑΓ.ΣΤΕΦΑΝΟΣ
683,14564,ΝΕΑ ΚΗΦΙΣΙΑ
684,57008,ΔΙΑΒΑΤΑ ΙΩΝΙΑ
685,90000,ΑΕΡΟΔΡΟΜΟ
686,54249,ΑΛΛΑΤΙΝΗ
687,11471,ΑΜΠΕΛΟΚΗΠΟΙ
688,71409,ΗΡΑΚΛΕΙΟ
689,56626,ΣΥΚΙΕΣ
690,54629,ΒΑΡΔΑΡΙ
691,54630,ΒΑΡΔΑΡΙ
692,54626,ΒΑΡΔΑΡΙ
693,57008,ΙΩΝΙΑ - ΔΙΑΒΑΤΑ
694,54625,ΛΙΜΑΝΙ
695,54626,ΛΙΜΑΝΙ
696,10677,ΑΘΗΝΑ
697,17778,ΜΟΣΧΑΤΟ
698,19009,ΘΕΣΗ ΠΕΤΡΕΖΑ
699,10444,ΣΕΠΟΛΙΑ
700,14671,ΝΕΑ ΕΡΥΘΡΑΙΑ
701,56429,ΠΑΛΑΙΑ ΣΥΜΜΑΧΙΚΗ ΣΤΑΥΡΟΥΠ
702,18547,ΠΕΙΡΑΙΑΣ
703,18510,ΔΟΥΚΟΥ
704,18757,ΠΕΙΡΑΙΑΣ ΠΥΛΗ Ε1
705,18345,ΜΟΣΧΑΤΟ
706,14123,ΛΥΚΟΒΡΥΣΗ
707,12242,ΧΑΙΔΑΡΙ
708,18120,ΚΟΡΥΔΑΛΛΟΣ
709,12136,ΠΕΡΙΣΤΕΡΙ
710,18537,ΠΕΙΡΑΙΑΣ
711,11471,ΑΘΗΝΑ
712,10447,ΜΟΣΧΑΤΟ
713,14671,ΑΓ. ΣΤΕΦΑΝΟΣ
714,19400,ΓΛΥΦΑΔΑ
715,15341,ΑΓ.ΠΑΡΑΣΚΕΥΗ
716,15126,ΜΑΡΟΥΣΙ(ΠΑΡΑΔΕΙΣΟΣ)
717,15126,ΜΑΡΟΥΣΙ (ΠΑΡΑΔΕΙΣΟΣ)
718,17672,ΚΑΛΛΙΘΕΑ
719,13673,ΑΧΑΡΝΑΙ
720,12133,ΠΕΡΙΣΤΕΡΙ
721,19300,ΦΥΛΗ 
722,11526,ΑΘΗΝΑ
723,57001,ΠΑΤΡΙΑΡΧΙΚΑ ΦΟΙΝΙΚΑ
724,57001,ΠΑΤΡΙΑΡΧΙΚΑ ΠΥΛΑΙΑ
725,15569,ΠΑΠΑΓΟΥ
726,13343,ΑΝΩ ΛΙΟΣΙΑ
727,13672,ΜΕΝΙΔΙ (ΑΧΑΡΝΑΙ)
728,16672,ΒΑΡΗ
729,18536,ΠΕΙΡΑΙΑΣ
730,54628,ΜΕΝΕΜΕΝΗ ΛΑΧΑΝΑΓΟΡΑ
731,17561,ΠΑΛΑΙΟ ΦΑΛΗΡΟ
732,56625,ΣΥΚΙΕΣ
733,15235,ΧΑΛΑΝΔΡΙ
734,16672,ΚΟΡΩΠΙ
735,10557,ΑΘΗΝΑ
736,56430,ΕΥΚΑΡΠΙΑ
737,11525,ΑΘΗΝΑ
738,13671,ΑΧΑΡΝΕΣ
739,13672,ΑΧΑΡΝΕΣ
740,19011,ΑΥΛΩΝΑΣ
741,16121,ΚΑΙΣΑΡΙΑΝΗ
742,13341,Α.ΛΙΟΣΙΑ
743,54627,ΝΕΑ ΔΥΤΙΚΗ ΕΙΣΟΔΟΣ
744,55535,Κ12 ΠΕΡΙΦΕΡΕΙΑΚΗ ΟΔΟΣ
745,57001,ΚΙΣ ΤΟΥΜΠΑ ΠΥΛΑΙΑ
746,19007,ΜΑΡΑΘΩΝΑΣ
747,54639,ΘΕΣΣΑΛΟΝΙΚΗ
748,16675,ΓΛΥΦΑΔΑ
749,16122,ΚΑΙΣΑΡΙΑΝΗ
750,57300,ΚΟΥΦΑΛΙΑ
751,54622,ΘΕΣΣΑΛΟΝΙΚΗ
752,12132,ΠΕΡΙΣΤΕΡΙ
